バージョン,タイトル,BEGINNER EXスコア,BEGINNER DJName,BEGINNER 都道府県,NORMAL EXスコア,NORMAL DJName,NORMAL 都道府県,HYPER EXスコア,HYPER DJName,HYPER 都道府県,ANOTHER EXスコア,ANOTHER DJName,ANOTHER 都道府県,LEGGENDARIA EXスコア,LEGGENDARIA DJName,LEGGENDARIA 都道府県
7th style,Bad Routine,0,,-,967,SASORI,和歌山県,1420,GIGANT,和歌山県,1917,RAITO.,和歌山県,0,,-
7th style,AVE DE RAPINA,0,,-,1392,GIGANT,和歌山県,1721,GIGANT,和歌山県,1829,RAITO.,和歌山県,0,,-
7th style,A,0,,-,1276,F.K!,和歌山県,2114,.DON,和歌山県,2478,RAITO.,和歌山県,0,,-
8th style,蒼い衝動,0,,-,919,F.K!,和歌山県,1377,RE*,和歌山県,1600,GBS,和歌山県,0,,-
8th style,桜,0,,-,1031,RE*,和歌山県,1568,GIGANT,和歌山県,2097,GIGANT,和歌山県,0,,-
8th style,xenon,0,,-,1008,SASORI,和歌山県,1638,NIAX2,和歌山県,2733,RAITO.,和歌山県,0,,-
8th style,World Wide Love,0,,-,706,TTOI,和歌山県,1052,TTOI,和歌山県,1118,GIGANT,和歌山県,0,,-
8th style,WAR GAME,0,,-,964,T.T,和歌山県,1544,RE*,和歌山県,2152,RAITO.,和歌山県,0,,-
8th style,thunder,0,,-,1091,SASORI,和歌山県,1611,RE*,和歌山県,1890,RAITO.,和歌山県,0,,-
8th style,symbolic,0,,-,1456,GIGANT,和歌山県,1884,GIGANT,和歌山県,2240,MYZ,和歌山県,0,,-
8th style,STAR DREAM,0,,-,743,96SK,和歌山県,1350,GIGANT,和歌山県,1435,GIGANT,和歌山県,0,,-
8th style,rainbow flyer,0,,-,788,SASORI,和歌山県,1703,GIGANT,和歌山県,2117,RAITO.,和歌山県,0,,-
8th style,PLEASE DON'T GO,0,,-,936,SASORI,和歌山県,1415,GIGANT,和歌山県,2432,WAKAME,和歌山県,0,,-
8th style,MUSIC TO YOUR HEAD,0,,-,792,SASORI,和歌山県,1470,GIGANT,和歌山県,1682,GIGANT,和歌山県,0,,-
8th style,murmur twins,0,,-,1101,T.T,和歌山県,1696,RE*,和歌山県,2385,RAITO.,和歌山県,0,,-
8th style,Monkey Dance,0,,-,812,WAKAME,和歌山県,1365,GIGANT,和歌山県,1983,GIGANT,和歌山県,0,,-
8th style,memories,0,,-,1090,SASORI,和歌山県,2075,RE*,和歌山県,2268,WAKAME,和歌山県,0,,-
8th style,Luv 2 Feel Your Body,0,,-,803,T.T,和歌山県,1073,GIGANT,和歌山県,1651,GIGANT,和歌山県,0,,-
8th style,LOVE IS ORANGE,0,,-,787,T.T,和歌山県,1036,RE*,和歌山県,1794,RAITO.,和歌山県,2095,GBS,和歌山県
8th style,LAB,0,,-,1021,SASORI,和歌山県,2032,GIGANT,和歌山県,2116,RAITO.,和歌山県,0,,-
8th style,HYPER BOUNDARY GATE,0,,-,1204,F.K!,和歌山県,1936,GIGANT,和歌山県,2214,GBS,和歌山県,0,,-
8th style,Halfway of promise,0,,-,924,SASORI,和歌山県,1549,GIGANT,和歌山県,1842,GIGANT,和歌山県,0,,-
8th style,Giudecca,0,,-,934,GIGANT,和歌山県,1972,GIGANT,和歌山県,2670,RAITO.,和歌山県,0,,-
8th style,dual control,0,,-,740,SASORI,和歌山県,1474,GIGANT,和歌山県,1889,RAITO.,和歌山県,0,,-
8th style,Colors -Y&Co. Eurobeat Remix-,0,,-,1136,T.T,和歌山県,2051,GIGANT,和歌山県,2191,RAITO.,和歌山県,0,,-
8th style,CELEBRATE NITE,0,,-,865,SASORI,和歌山県,1179,GIGANT,和歌山県,1422,GIGANT,和歌山県,0,,-
8th style,Blame,0,,-,1165,F.K!,和歌山県,1578,GIGANT,和歌山県,1910,RAITO.,和歌山県,0,,-
8th style,bit mania,0,,-,892,T.T,和歌山県,1283,.DON,和歌山県,1866,EMU.O,和歌山県,0,,-
8th style,Attitude,0,,-,1008,T.T,和歌山県,1431,GIGANT,和歌山県,1753,GIGANT,和歌山県,0,,-
8th style,ALL RIGHT,0,,-,878,T.T,和歌山県,1312,GIGANT,和歌山県,1616,GENO,和歌山県,0,,-
8th style,airflow,0,,-,563,T.T,和歌山県,755,.DON,和歌山県,1424,EMU.O,和歌山県,0,,-
8th style,abstract,0,,-,1243,T.T,和歌山県,1651,GIGANT,和歌山県,1901,MYZ,和歌山県,0,,-
9th style,真夏の花・真夏の夢,0,,-,809,SASORI,和歌山県,1182,GIGANT,和歌山県,1483,RAITO.,和歌山県,0,,-
9th style,ライオン好き,0,,-,649,T.T,和歌山県,1157,NAOKI,和歌山県,1508,TTOI,和歌山県,0,,-
9th style,SWEETEST SAVAGE,0,,-,641,SASORI,和歌山県,1381,GIGANT,和歌山県,1835,Q-NO,和歌山県,0,,-
9th style,Sweet Sweet Magic,0,,-,982,T.T,和歌山県,1345,SOMA,和歌山県,2055,RAITO.,和歌山県,0,,-
9th style,STAR FIELD,0,,-,686,F.K!,和歌山県,1531,F.K!,和歌山県,1880,GBS,和歌山県,0,,-
9th style,SNOW,0,,-,1019,SASORI,和歌山県,1386,GIGANT,和歌山県,2028,RAITO.,和歌山県,0,,-
9th style,Silvia Drive,0,,-,813,T.T,和歌山県,1565,GIGANT,和歌山県,2043,MYZ,和歌山県,0,,-
9th style,rottel-the-Mercury,0,,-,967,T.T,和歌山県,1922,RE*,和歌山県,2270,.DON,和歌山県,0,,-
9th style,RISLIM -Remix-,0,,-,747,#W#,和歌山県,1005,GIGANT,和歌山県,1880,RAITO.,和歌山県,0,,-
9th style,Really Love,0,,-,663,GIGANT,和歌山県,989,GIGANT,和歌山県,1740,GIGANT,和歌山県,0,,-
9th style,Quickening,0,,-,903,T.T,和歌山県,1742,GIGANT,和歌山県,2099,RAITO.,和歌山県,0,,-
9th style,quasar,0,,-,1145,T.T,和歌山県,1788,GIGANT,和歌山県,2305,RAITO.,和歌山県,0,,-
9th style,one or eight,0,,-,1268,T.T,和歌山県,1878,.DON,和歌山県,2210,MYZ,和歌山県,0,,-
9th style,moon_child,0,,-,1021,T.T,和歌山県,1972,.DON,和歌山県,2523,RAITO.,和歌山県,0,,-
9th style,MARIA (I believe... ),0,,-,729,F.K!,和歌山県,1542,MOBE,和歌山県,1955,GBS,和歌山県,0,,-
9th style,Make A Difference,0,,-,840,SASORI,和歌山県,1592,3F*4NZ,和歌山県,2223,MYZ,和歌山県,0,,-
9th style,lower world,0,,-,1360,3F*4NZ,和歌山県,1926,GIGANT,和歌山県,2252,TTOI,和歌山県,0,,-
9th style,LOVE SHINE,535,T.T,和歌山県,841,T.T,和歌山県,1838,RE*,和歌山県,2088,RAITO.,和歌山県,0,,-
9th style,lights,0,,-,670,SASORI,和歌山県,1342,T.T,和歌山県,1794,RAITO.,和歌山県,0,,-
9th style,Let The Snow Paint Me -Y&Co. Remix-,0,,-,792,96SK,和歌山県,1117,96SK,和歌山県,1805,GIGANT,和歌山県,0,,-
9th style,Karma,0,,-,1270,NVS.**,和歌山県,1675,RE*,和歌山県,1819,MYZ,和歌山県,0,,-
9th style,I Was The One (80's EUROBEAT STYLE),0,,-,773,F.K!,和歌山県,1358,RE*,和歌山県,1450,GBS,和歌山県,0,,-
9th style,HYPER EUROBEAT (2DX style),0,,-,1067,F.K!,和歌山県,1677,GIGANT,和歌山県,1949,MYZ,和歌山県,0,,-
9th style,Golden Horn,0,,-,707,T.T,和歌山県,1272,GIGANT,和歌山県,1513,GBS,和歌山県,0,,-
9th style,e-motion 2003  -romantic extra-,0,,-,1334,GIGANT,和歌山県,1634,GIGANT,和歌山県,1990,GIGANT,和歌山県,0,,-
9th style,Distress,0,,-,1298,T.T,和歌山県,1850,GIGANT,和歌山県,0,,-,0,,-
9th style,Cradle,0,,-,872,SASORI,和歌山県,1421,NIKURO,和歌山県,1586,RAITO.,和歌山県,0,,-
9th style,BRIGHTNESS DARKNESS,0,,-,716,96SK,和歌山県,1494,GIGANT,和歌山県,1764,GBS,和歌山県,0,,-
9th style,bag,0,,-,867,SASORI,和歌山県,1226,RE*,和歌山県,1910,TTOI,和歌山県,0,,-
9th style,BAD BOY BASS!! (dj Remo-con MIX),0,,-,914,F.K!,和歌山県,1421,GIGANT,和歌山県,1801,GIGANT,和歌山県,0,,-
9th style,ATOMIC AGE,0,,-,358,SASORI,和歌山県,677,RE*,和歌山県,1325,RAITO.,和歌山県,0,,-
9th style,ACT,0,,-,1027,SASORI,和歌山県,1711,GIGANT,和歌山県,1846,MYZ,和歌山県,0,,-
9th style,Abyss -The Heavens Remix-,565,T.T,和歌山県,1437,F.K!,和歌山県,1824,3F*4NZ,和歌山県,2366,GBS,和歌山県,0,,-
10th style,雪月花,0,,-,1217,MOBE,和歌山県,1917,GIGANT,和歌山県,2489,RAITO.,和歌山県,0,,-
10th style,システムロマンス,0,,-,887,T.T,和歌山県,1789,GIGANT,和歌山県,2036,GIGANT,和歌山県,0,,-
10th style,SPACE FIGHT,0,,-,627,F.K!,和歌山県,1522,GIGANT,和歌山県,2234,GIGANT,和歌山県,0,,-
10th style,SHOOTING STAR,0,,-,1262,3F*4NZ,和歌山県,1698,GIGANT,和歌山県,2273,GIGANT,和歌山県,0,,-
10th style,Rise'n Beauty,0,,-,1231,T.T,和歌山県,1626,3F*4NZ,和歌山県,2163,GIGANT,和歌山県,0,,-
10th style,rainbow rainbow,0,,-,1588,RAITO.,和歌山県,2172,ALIAS,和歌山県,2714,RAITO.,和歌山県,0,,-
10th style,pandora,0,,-,863,F.K!,和歌山県,1571,T.T,和歌山県,1843,GIGANT,和歌山県,0,,-
